"GEO_ID","NAME","H003001","H003002","H003003"
"1000000US500219624002087","Block 2087, Block Group 2, Census Tract 9624, Rutland County, Vermont","14","13","1"
"1000000US500219624002088","Block 2088, Block Group 2, Census Tract 9624, Rutland County, Vermont","31","30","1"
"1000000US500219624002089","Block 2089, Block Group 2, Census Tract 9624, Rutland County, Vermont","17","17","0"
"1000000US500219624002090","Block 2090, Block Group 2, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624002091","Block 2091, Block Group 2, Census Tract 9624, Rutland County, Vermont","4","4","0"
"1000000US500219624002092","Block 2092, Block Group 2, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624002093","Block 2093, Block Group 2, Census Tract 9624, Rutland County, Vermont","1","1","0"
"1000000US500219625001000","Block 1000, Block Group 1, Census Tract 9625, Rutland County, Vermont","26","24","2"
"1000000US500219625001001","Block 1001, Block Group 1, Census Tract 9625, Rutland County, Vermont","1","0","1"
"1000000US500219625001002","Block 1002, Block Group 1, Census Tract 9625, Rutland County, Vermont","1","0","1"
"1000000US500219625001003","Block 1003, Block Group 1, Census Tract 9625, Rutland County, Vermont","41","41","0"
"1000000US500219625001004","Block 1004, Block Group 1, Census Tract 9625, Rutland County, Vermont","2","2","0"
"1000000US500219625001005","Block 1005, Block Group 1, Census Tract 9625, Rutland County, Vermont","50","47","3"
"1000000US500219625001006","Block 1006, Block Group 1, Census Tract 9625, Rutland County, Vermont","23","23","0"
"1000000US500219625001007","Block 1007, Block Group 1, Census Tract 9625, Rutland County, Vermont","8","6","2"
"1000000US500219625001008","Block 1008, Block Group 1, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625001009","Block 1009, Block Group 1, Census Tract 9625, Rutland County, Vermont","1","1","0"
"1000000US500219625001010","Block 1010, Block Group 1, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625001011","Block 1011, Block Group 1, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625001012","Block 1012, Block Group 1, Census Tract 9625, Rutland County, Vermont","36","34","2"
"1000000US500219625001013","Block 1013, Block Group 1, Census Tract 9625, Rutland County, Vermont","19","18","1"
"1000000US500219625001014","Block 1014, Block Group 1, Census Tract 9625, Rutland County, Vermont","6","5","1"
"1000000US500219625001015","Block 1015, Block Group 1, Census Tract 9625, Rutland County, Vermont","5","5","0"
"1000000US500219625001016","Block 1016, Block Group 1, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625001017","Block 1017, Block Group 1, Census Tract 9625, Rutland County, Vermont","30","29","1"
"1000000US500219625001018","Block 1018, Block Group 1, Census Tract 9625, Rutland County, Vermont","20","17","3"
"1000000US500219625001019","Block 1019, Block Group 1, Census Tract 9625, Rutland County, Vermont","12","11","1"
"1000000US500219625001020","Block 1020, Block Group 1, Census Tract 9625, Rutland County, Vermont","7","7","0"
"1000000US500219625001021","Block 1021, Block Group 1, Census Tract 9625, Rutland County, Vermont","18","18","0"
"1000000US500219625001022","Block 1022, Block Group 1, Census Tract 9625, Rutland County, Vermont","50","48","2"
"1000000US500219625001023","Block 1023, Block Group 1, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625001024","Block 1024, Block Group 1, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002000","Block 2000, Block Group 2, Census Tract 9625, Rutland County, Vermont","106","102","4"
"1000000US500219625002001","Block 2001, Block Group 2, Census Tract 9625, Rutland County, Vermont","5","5","0"
"1000000US500219625002002","Block 2002, Block Group 2, Census Tract 9625, Rutland County, Vermont","5","5","0"
"1000000US500219625002003","Block 2003, Block Group 2, Census Tract 9625, Rutland County, Vermont","10","9","1"
"1000000US500219625002004","Block 2004, Block Group 2, Census Tract 9625, Rutland County, Vermont","26","25","1"
"1000000US500219625002005","Block 2005, Block Group 2, Census Tract 9625, Rutland County, Vermont","6","5","1"
"1000000US500219625002006","Block 2006, Block Group 2, Census Tract 9625, Rutland County, Vermont","6","6","0"
"1000000US500219625002007","Block 2007, Block Group 2, Census Tract 9625, Rutland County, Vermont","20","16","4"
"1000000US500219625002008","Block 2008, Block Group 2, Census Tract 9625, Rutland County, Vermont","7","7","0"
"1000000US500219625002009","Block 2009, Block Group 2, Census Tract 9625, Rutland County, Vermont","20","17","3"
"1000000US500219625002010","Block 2010, Block Group 2, Census Tract 9625, Rutland County, Vermont","1","1","0"
"1000000US500219625002011","Block 2011, Block Group 2, Census Tract 9625, Rutland County, Vermont","6","6","0"
"1000000US500219625002012","Block 2012, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002013","Block 2013, Block Group 2, Census Tract 9625, Rutland County, Vermont","27","23","4"
"1000000US500219625002014","Block 2014, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002015","Block 2015, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002016","Block 2016, Block Group 2, Census Tract 9625, Rutland County, Vermont","7","5","2"
"1000000US500219625002017","Block 2017, Block Group 2, Census Tract 9625, Rutland County, Vermont","5","5","0"
"1000000US500219625002018","Block 2018, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002019","Block 2019, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002020","Block 2020, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002021","Block 2021, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002022","Block 2022, Block Group 2, Census Tract 9625, Rutland County, Vermont","79","75","4"
"1000000US500219625002023","Block 2023, Block Group 2, Census Tract 9625, Rutland County, Vermont","7","6","1"
"1000000US500219625002024","Block 2024, Block Group 2, Census Tract 9625, Rutland County, Vermont","11","11","0"
"1000000US500219625002025","Block 2025, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002026","Block 2026, Block Group 2, Census Tract 9625, Rutland County, Vermont","9","8","1"
"1000000US500219625002027","Block 2027, Block Group 2, Census Tract 9625, Rutland County, Vermont","22","20","2"
"1000000US500219625002028","Block 2028, Block Group 2, Census Tract 9625, Rutland County, Vermont","22","9","13"
"1000000US500219625002029","Block 2029, Block Group 2, Census Tract 9625, Rutland County, Vermont","1","1","0"
"1000000US500219625002030","Block 2030, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002031","Block 2031, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219625002032","Block 2032, Block Group 2, Census Tract 9625, Rutland County, Vermont","8","8","0"
"1000000US500219625002033","Block 2033, Block Group 2, Census Tract 9625, Rutland County, Vermont","8","6","2"
"1000000US500219625002034","Block 2034, Block Group 2, Census Tract 9625, Rutland County, Vermont","0","0","0"
"1000000US500219626001000","Block 1000, Block Group 1, Census Tract 9626, Rutland County, Vermont","3","3","0"
"1000000US500219626001001","Block 1001, Block Group 1, Census Tract 9626, Rutland County, Vermont","1","1","0"
"1000000US500219626001002","Block 1002, Block Group 1, Census Tract 9626, Rutland County, Vermont","2","2","0"
"1000000US500219626001003","Block 1003, Block Group 1, Census Tract 9626, Rutland County, Vermont","4","4","0"
"1000000US500219626001004","Block 1004, Block Group 1, Census Tract 9626, Rutland County, Vermont","20","14","6"
"1000000US500219626001005","Block 1005, Block Group 1, Census Tract 9626, Rutland County, Vermont","8","8","0"
"1000000US500219626001006","Block 1006, Block Group 1, Census Tract 9626, Rutland County, Vermont","5","5","0"
"1000000US500219626001007","Block 1007, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001008","Block 1008, Block Group 1, Census Tract 9626, Rutland County, Vermont","19","17","2"
"1000000US500219626001009","Block 1009, Block Group 1, Census Tract 9626, Rutland County, Vermont","4","4","0"
"1000000US500219626001010","Block 1010, Block Group 1, Census Tract 9626, Rutland County, Vermont","1","1","0"
"1000000US500219626001011","Block 1011, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001012","Block 1012, Block Group 1, Census Tract 9626, Rutland County, Vermont","3","3","0"
"1000000US500219626001013","Block 1013, Block Group 1, Census Tract 9626, Rutland County, Vermont","56","51","5"
"1000000US500219626001014","Block 1014, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001015","Block 1015, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001016","Block 1016, Block Group 1, Census Tract 9626, Rutland County, Vermont","1","1","0"
"1000000US500219626001017","Block 1017, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001018","Block 1018, Block Group 1, Census Tract 9626, Rutland County, Vermont","2","1","1"
"1000000US500219626001019","Block 1019, Block Group 1, Census Tract 9626, Rutland County, Vermont","3","3","0"
"1000000US500219626001020","Block 1020, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001021","Block 1021, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001022","Block 1022, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001023","Block 1023, Block Group 1, Census Tract 9626, Rutland County, Vermont","6","6","0"
"1000000US500219626001024","Block 1024, Block Group 1, Census Tract 9626, Rutland County, Vermont","2","2","0"
"1000000US500219626001025","Block 1025, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001026","Block 1026, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001027","Block 1027, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001028","Block 1028, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001029","Block 1029, Block Group 1, Census Tract 9626, Rutland County, Vermont","5","5","0"
"1000000US500219626001030","Block 1030, Block Group 1, Census Tract 9626, Rutland County, Vermont","30","24","6"
"1000000US500219626001031","Block 1031, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001032","Block 1032, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001033","Block 1033, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001034","Block 1034, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001035","Block 1035, Block Group 1, Census Tract 9626, Rutland County, Vermont","24","22","2"
"1000000US500219626001036","Block 1036, Block Group 1, Census Tract 9626, Rutland County, Vermont","159","153","6"
"1000000US500219626001037","Block 1037, Block Group 1, Census Tract 9626, Rutland County, Vermont","10","8","2"
"1000000US500219626001038","Block 1038, Block Group 1, Census Tract 9626, Rutland County, Vermont","1","1","0"
"1000000US500219626001039","Block 1039, Block Group 1, Census Tract 9626, Rutland County, Vermont","17","17","0"
"1000000US500219626001040","Block 1040, Block Group 1, Census Tract 9626, Rutland County, Vermont","10","9","1"
"1000000US500219626001041","Block 1041, Block Group 1, Census Tract 9626, Rutland County, Vermont","17","16","1"
"1000000US500219626001042","Block 1042, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001043","Block 1043, Block Group 1, Census Tract 9626, Rutland County, Vermont","40","37","3"
"1000000US500219626001044","Block 1044, Block Group 1, Census Tract 9626, Rutland County, Vermont","18","18","0"
"1000000US500219626001045","Block 1045, Block Group 1, Census Tract 9626, Rutland County, Vermont","64","57","7"
"1000000US500219626001046","Block 1046, Block Group 1, Census Tract 9626, Rutland County, Vermont","28","25","3"
"1000000US500219626001047","Block 1047, Block Group 1, Census Tract 9626, Rutland County, Vermont","8","8","0"
"1000000US500219626001048","Block 1048, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001049","Block 1049, Block Group 1, Census Tract 9626, Rutland County, Vermont","13","13","0"
"1000000US500219626001050","Block 1050, Block Group 1, Census Tract 9626, Rutland County, Vermont","14","14","0"
"1000000US500219626001051","Block 1051, Block Group 1, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626001052","Block 1052, Block Group 1, Census Tract 9626, Rutland County, Vermont","3","2","1"
"1000000US500219626002000","Block 2000, Block Group 2, Census Tract 9626, Rutland County, Vermont","2","2","0"
"1000000US500219626002001","Block 2001, Block Group 2, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626002002","Block 2002, Block Group 2, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626002003","Block 2003, Block Group 2, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626002004","Block 2004, Block Group 2, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626002005","Block 2005, Block Group 2, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626002006","Block 2006, Block Group 2, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626002007","Block 2007, Block Group 2, Census Tract 9626, Rutland County, Vermont","0","0","0"
"1000000US500219626002008","Block 2008, Block Group 2, Census Tract 9626, Rutland County, Vermont","26","22","4"
"1000000US500219626002009","Block 2009, Block Group 2, Census Tract 9626, Rutland County, Vermont","0","0","0"
